year, M, D, H, min, temp, vaporP, W peed,  un,  pre, cloud
2017, 2, 11, 19, 30, -0.3, 5.0,   5.8,    0.00, 0.00, 9.5
2017, 2, 11, 19, 40, -0.3, 5.0,   4.5,    0.00, 0.00, 9.5
2017, 2, 11, 19, 50, -0.2, 5.0,   5.2,    0.00, 0.00, 9.5
2017, 2, 11, 20, 00, -0.1, 4.8,   5.7,    0.00, 0.00, 9.5
2017, 2, 11, 20, 10, -0.1, 4.8,   5.0,    0.00, 0.00, 9.5
2017, 2, 11, 20, 20, -0.2, 4.8,   4.5,    0.00, 0.00, 9.5
2017, 2, 11, 20, 30, -0.2, 4.8,   3.7,    0.00, 0.00, 9.5
2017, 2, 11, 20, 40, -0.1, 4.8,   4.0,    0.00, 0.00, 9.5
2017, 2, 11, 20, 50, -0.2, 4.8,   4.7,    0.00, 0.00, 9.5
2017, 2, 11, 21, 00, -0.2, 5.2,   4.1,    0.00, 0.00, 9.5
2017, 2, 11, 21, 10, -0.3, 5.2,   4.8,    0.00, 0.00, 9.5
2017, 2, 11, 21, 20, -0.2, 5.2,   5.2,    0.00, 0.00, 9.5
2017, 2, 11, 21, 30, -0.2, 5.2,   4.6,    0.00, 0.00, 9.5
2017, 2, 11, 21, 40, -0.2, 5.2,   3.9,    0.00, 0.00, 9.5
2017, 2, 11, 21, 50, -0.2, 5.2,   4.2,    0.00, 0.00, 9.5
2017, 2, 11, 22, 00, -0.1, 5.2,   4.0,    0.00, 0.00, 9.5
2017, 2, 11, 22, 10, -0.1, 5.2,   3.9,    0.00, 0.00, 9.5
2017, 2, 11, 22, 20, -0.1, 5.2,   4.1,    0.00, 0.00, 9.5
2017, 2, 11, 22, 30,  0.0, 5.2,   3.9,    0.00, 0.00, 9.5
2017, 2, 11, 22, 40,  0.0, 5.2,   5.4,    0.00, 0.00, 9.5
2017, 2, 11, 22, 50,  0.0, 5.2,   5.6,    0.00, 0.00, 9.5
2017, 2, 11, 23, 00,  0.0, 5.4,   4.8,    0.00, 0.00, 9.5
2017, 2, 11, 23, 10, -0.1, 5.4,   4.7,    0.00, 0.00, 9.5
2017, 2, 11, 23, 20,  0.0, 5.4,   4.7,    0.00, 0.00, 9.5
2017, 2, 11, 23, 30, -0.1, 5.4,   4.6,    0.00, 0.00, 9.5
2017, 2, 11, 23, 40, -0.1, 5.4,   4.0,    0.00, 0.00, 9.5
2017, 2, 11, 23, 50, -0.2, 5.4,   4.8,    0.00, 0.00, 9.5
2017, 2, 12, 0,  00, -0.1, 5.2,   4.9,    0.00, 0.00, 9.5
2017, 2, 12, 0,  10, -0.1, 5.2,   4.4,    0.00, 0.00, 9.5
2017, 2, 12, 0,  20, -0.1, 5.2,   4.3,    0.00, 0.00, 9.5
2017, 2, 12, 0,  30, -0.1, 5.2,   4.0,    0.00, 0.00, 9.5
2017, 2, 12, 0,  40,  0.0, 5.2,   5.0,    0.00, 0.00, 9.5
2017, 2, 12, 0,  50,  0.0, 5.2,   5.5,    0.00, 0.00, 9.5
2017, 2, 12, 1,  00,  0.0, 5.3,   5.6,    0.00, 0.00, 9.5
2017, 2, 12, 1,  10,  0.0, 5.3,   6.2,    0.00, 0.00, 9.5
2017, 2, 12, 1,  20,  0.2, 5.3,   5.3,    0.00, 0.00, 9.5
2017, 2, 12, 1,  30,  0.1, 5.3,   4.1,    0.00, 0.00, 9.5
2017, 2, 12, 1,  40,  0.3, 5.3,   6.5,    0.00, 0.00, 9.5
2017, 2, 12, 1,  50,  0.3, 5.3,   6.1,    0.00, 0.00, 9.5
2017, 2, 12, 2,  00,  0.3, 5.3,   6.1,    0.00, 0.00, 9.5
2017, 2, 12, 2,  10,  0.4, 5.3,   6.0,    0.00, 0.00, 9.5
2017, 2, 12, 2,  20,  0.4, 5.3,   5.9,    0.00, 0.00, 9.5
2017, 2, 12, 2,  30,  0.3, 5.3,   6.3,    0.00, 0.00, 9.5
2017, 2, 12, 2,  40,  0.3, 5.3,   5.5,    0.00, 0.00, 9.5
2017, 2, 12, 2,  50,  0.3, 5.3,   5.2,    0.00, 0.00, 9.5
2017, 2, 12, 3,  00,  0.4, 5.5,   6.3,    0.00, 0.00, 9.5
2017, 2, 12, 3,  10,  0.4, 5.5,   5.9,    0.00, 0.00, 9.5
2017, 2, 12, 3,  20,  0.5, 5.5,   6.4,    0.00, 0.00, 9.5
2017, 2, 12, 3,  30,  0.6, 5.5,   6.3,    0.00, 0.00, 9.5
2017, 2, 12, 3,  40,  0.6, 5.5,   5.7,    0.00, 0.00, 9.5
2017, 2, 12, 3,  50,  0.5, 5.5,   5.2,    0.00, 0.00, 9.5
2017, 2, 12, 4,  00,  0.6, 5.7,   6.1,    0.00, 0.00, 9.5
2017, 2, 12, 4,  10,  0.5, 5.7,   6.0,    0.00, 0.00, 9.5
2017, 2, 12, 4,  20,  0.5, 5.7,   5.4,    0.00, 0.00, 9.5
2017, 2, 12, 4,  30,  0.5, 5.7,   5.6,    0.00, 0.00, 9.5
2017, 2, 12, 4,  40,  0.5, 5.7,   4.6,    0.00, 0.00, 9.5
2017, 2, 12, 4,  50,  0.6, 5.7,   5.9,    0.00, 0.00, 9.5
2017, 2, 12, 5,  00,  0.6, 5.6,   4.7,    0.00, 0.00, 9.5
2017, 2, 12, 5,  10,  0.6, 5.6,   5.3,    0.00, 0.00, 9.5
2017, 2, 12, 5,  20,  0.6, 5.6,   5.9,    0.00, 0.13, 9.5
2017, 2, 12, 5,  30,  0.5, 5.6,   4.7,    0.00, 0.13, 9.5
2017, 2, 12, 5,  40,  0.6, 5.6,   4.6,    0.00, 0.13, 9.5
2017, 2, 12, 5,  50,  0.6, 5.6,   4.8,    0.00, 0.00, 9.5
2017, 2, 12, 6,  00,  0.7, 5.5,   4.7,    0.00, 0.00, 9.5
2017, 2, 12, 6,  10,  0.7, 5.5,   5.6,    0.00, 0.00, 9.5
2017, 2, 12, 6,  20,  0.6, 5.5,   5.8,    0.00, 0.00, 9.5
2017, 2, 12, 6,  30,  0.7, 5.5,   3.9,    0.00, 0.00, 9.5
2017, 2, 12, 6,  40,  0.6, 5.5,   4.8,    0.00, 0.13, 9.5
2017, 2, 12, 6,  50,  0.6, 5.5,   4.8,    0.00, 0.13, 9.5
2017, 2, 12, 7,  00,  0.6, 5.5,   4.6,    0.01, 0.13, 9.5
2017, 2, 12, 7,  10,  0.6, 5.5,   4.9,    0.01, 0.00, 9.5
2017, 2, 12, 7,  20,  0.7, 5.5,   5.0,    0.01, 0.00, 9.5
2017, 2, 12, 7,  30,  0.6, 5.5,   4.9,    0.01, 0.00, 9.5
2017, 2, 12, 7,  40,  0.7, 5.5,   4.9,    0.01, 0.00, 9.5
2017, 2, 12, 7,  50,  0.7, 5.5,   4.8,    0.01, 0.00, 9.5
2017, 2, 12, 8,  00,  0.8, 5.3,   4.7,    0.13, 0.00, 9.5
2017, 2, 12, 8,  10,  0.8, 5.3,   5.8,    0.13, 0.00, 9.5
2017, 2, 12, 8,  20,  0.8, 5.3,   4.7,    0.13, 0.00, 9.5
2017, 2, 12, 8,  30,  0.8, 5.3,   5.1,    0.13, 0.00, 9.5
2017, 2, 12, 8,  40,  0.9, 5.3,   5.4,    0.13, 0.00, 9.5
2017, 2, 12, 8,  50,  0.8, 5.3,   6.2,    0.13, 0.00, 9.5
2017, 2, 12, 9,  00,  0.9, 5.2,   5.1,    0.38, 0.00, 9.5
2017, 2, 12, 9,  10,  0.9, 5.2,   4.5,    0.38, 0.00, 9.5
2017, 2, 12, 9,  20,  0.8, 5.2,   5.1,    0.38, 0.00, 9.5
2017, 2, 12, 9,  30,  0.9, 5.2,   4.6,    0.38, 0.00, 9.5
2017, 2, 12, 9,  40,  0.9, 5.2,   5.2,    0.38, 0.00, 9.5
2017, 2, 12, 9,  50,  1.0, 5.2,   4.9,    0.38, 0.00, 9.5
2017, 2, 12, 10, 00,  1.2, 5.1,   6.0,    0.39, 0.00, 9.5
2017, 2, 12, 10, 10,  1.4, 5.1,   6.0,    0.39, 0.00, 9.5
2017, 2, 12, 10, 20,  1.5, 5.1,   5.9,    0.39, 0.00, 9.5
2017, 2, 12, 10, 30,  1.6, 5.1,   4.3,    0.39, 0.00, 9.5
2017, 2, 12, 10, 40,  1.8, 5.1,   5.3,    0.39, 0.00, 9.5
2017, 2, 12, 10, 50,  1.7, 5.1,   7.9,    0.39, 0.00, 9.5
2017, 2, 12, 11, 00,  1.7, 4.8,   6.7,    0.86, 0.00, 9.5
2017, 2, 12, 11, 10,  1.6, 4.8,   6.5,    0.86, 0.00, 9.5
2017, 2, 12, 11, 20,  1.7, 4.8,   6.6,    0.86, 0.00, 9.5
2017, 2, 12, 11, 30,  1.9, 4.8,   7.2,    0.86, 0.00, 9.5
2017, 2, 12, 11, 40,  1.9, 4.8,   8.7,    0.86, 0.00, 9.5
2017, 2, 12, 11, 50,  1.9, 4.8,   7.5,    0.86, 0.00, 9.5
2017, 2, 12, 12, 00,  1.6, 4.8,   7.0,    1.27, 0.00, 9.5
2017, 2, 12, 12, 10,  1.7, 4.8,   8.8,    1.27, 0.00, 9.5
2017, 2, 12, 12, 20,  1.9, 4.8,   7.9,    1.27, 0.00, 9.5
2017, 2, 12, 12, 30,  1.8, 4.8,   6.9,    1.27, 0.00, 9.5
2017, 2, 12, 12, 40,  1.6, 4.8,   8.8,    1.27, 0.00, 9.5
2017, 2, 12, 12, 50,  1.5, 4.8,   7.6,    1.27, 0.00, 9.5
2017, 2, 12, 13, 00,  1.7, 5.1,   7.4,    1.40, 0.00, 9.5
2017, 2, 12, 13, 10,  1.6, 5.1,   7.5,    1.40, 0.00, 9.5
2017, 2, 12, 13, 20,  1.5, 5.1,   7.9,    1.40, 0.00, 9.5
2017, 2, 12, 13, 30,  1.5, 5.1,   6.2,    1.40, 0.00, 9.5
2017, 2, 12, 13, 40,  1.5, 5.1,   6.2,    1.40, 0.00, 9.5
2017, 2, 12, 13, 50,  1.5, 5.1,   6.4,    1.40, 0.00, 9.5
2017, 2, 12, 14, 00,  1.5, 5.2,   5.7,    1.14, 0.00, 9.5
2017, 2, 12, 14, 10,  1.5, 5.2,   7.8,    1.14, 0.00, 9.5
2017, 2, 12, 14, 20,  1.4, 5.2,   8.3,    1.14, 0.00, 9.5
2017, 2, 12, 14, 30,  1.3, 5.2,   6.9,    1.14, 0.00, 9.5
2017, 2, 12, 14, 40,  1.3, 5.2,   6.5,    1.14, 0.00, 9.5
2017, 2, 12, 14, 50,  1.3, 5.2,   5.0,    1.14, 0.00, 9.5
2017, 2, 12, 15, 00,  1.2, 5.4,   5.2,    0.62, 0.00, 9.5
2017, 2, 12, 15, 10,  1.2, 5.4,   5.6,    0.62, 0.00, 9.5
2017, 2, 12, 15, 20,  1.2, 5.4,   6.5,    0.62, 0.00, 9.5
2017, 2, 12, 15, 30,  1.1, 5.4,   5.6,    0.62, 0.00, 9.5
2017, 2, 12, 15, 40,  1.1, 5.4,   5.3,    0.62, 0.00, 9.5
2017, 2, 12, 15, 50,  0.9, 5.4,   5.3,    0.62, 0.00, 9.5
2017, 2, 12, 16, 00,  0.9, 5.7,   5.9,    0.13, 0.00, 9.5
2017, 2, 12, 16, 10,  0.6, 5.7,   4.5,    0.13, 0.00, 9.5
2017, 2, 12, 16, 20,  0.6, 5.7,   5.2,    0.13, 0.00, 9.5
2017, 2, 12, 16, 30,  0.8, 5.7,   6.0,    0.13, 0.00, 9.5
2017, 2, 12, 16, 40,  0.8, 5.7,   5.7,    0.13, 0.00, 9.5
2017, 2, 12, 16, 50,  0.8, 5.7,   5.7,    0.13, 0.00, 9.5
2017, 2, 12, 17, 00,  0.8, 5.8,   3.7,    0.03, 0.13, 10
2017, 2, 12, 17, 10,  0.8, 5.8,   4.7,    0.03, 0.13, 10
2017, 2, 12, 17, 20,  0.7, 5.8,   5.7,    0.03, 0.00, 10
2017, 2, 12, 17, 30,  0.7, 5.8,   4.2,    0.03, 0.00, 10
2017, 2, 12, 17, 40,  0.6, 5.8,   4.8,    0.03, 0.00, 10
2017, 2, 12, 17, 50,  0.4, 5.8,   5.7,    0.03, 0.00, 10
2017, 2, 12, 18, 00,  0.5, 5.6,   4.6,    0.00, 0.13, 10
2017, 2, 12, 18, 10,  0.6, 5.6,   4.4,    0.00, 0.13, 10
2017, 2, 12, 18, 20,  0.7, 5.6,   4.9,    0.00, 0.13, 10
2017, 2, 12, 18, 30,  0.8, 5.6,   5.2,    0.00, 0.13, 10
2017, 2, 12, 18, 40,  0.9, 5.6,   5.9,    0.00, 0.00, 10
2017, 2, 12, 18, 50,  1.0, 5.6,   6.4,    0.00, 0.00, 10
2017, 2, 12, 19, 00,  1.1, 5.4,   5.8,    0.00, 0.00, 10
2017, 2, 12, 19, 10,  1.1, 5.4,   7.4,    0.00, 0.00, 10
2017, 2, 12, 19, 20,  1.1, 5.4,   6.6,    0.00, 0.00, 10
2017, 2, 12, 19, 30,  1.1, 5.4,   5.6,    0.00, 0.00, 10
2017, 2, 12, 19, 40,  1.1, 5.4,   5.6,    0.00, 0.00, 10
2017, 2, 12, 19, 50,  1.1, 5.4,   4.4,    0.00, 0.00, 10
2017, 2, 12, 20, 00,  1.1, 5.5,   4.1,    0.00, 0.00, 10
2017, 2, 12, 20, 10,  1.2, 5.5,   4.0,    0.00, 0.00, 10
2017, 2, 12, 20, 20,  1.2, 5.5,   3.8,    0.00, 0.00, 10
2017, 2, 12, 20, 30,  1.2, 5.5,   3.5,    0.00, 0.00, 10
2017, 2, 12, 20, 40,  1.1, 5.5,   3.8,    0.00, 0.13, 10
2017, 2, 12, 20, 50,  1.1, 5.5,   3.9,    0.00, 0.13, 10
2017, 2, 12, 21, 00,  1.2, 5.5,   4.5,    0.00, 0.13, 10
2017, 2, 12, 21, 10,  1.2, 5.5,   4.2,    0.00, 0.13, 10
2017, 2, 12, 21, 20,  1.2, 5.5,   3.6,    0.00, 0.13, 10
2017, 2, 12, 21, 30,  1.1, 5.5,   3.8,    0.00, 0.00, 10
2017, 2, 12, 21, 40,  1.1, 5.5,   4.7,    0.00, 0.00, 10
2017, 2, 12, 21, 50,  1.0, 5.5,   5.2,    0.00, 0.00, 10
2017, 2, 12, 22, 00,  1.1, 5.4,   4.6,    0.00, 0.00, 10
2017, 2, 12, 22, 10,  1.1, 5.4,   5.7,    0.00, 0.00, 10
2017, 2, 12, 22, 20,  1.1, 5.4,   4.9,    0.00, 0.00, 10
2017, 2, 12, 22, 30,  1.0, 5.4,   5.4,    0.00, 0.00, 10
2017, 2, 12, 22, 40,  1.0, 5.4,   5.2,    0.00, 0.00, 10
2017, 2, 12, 22, 50,  1.1, 5.4,   4.9,    0.00, 0.00, 10
2017, 2, 12, 23, 00,  1.2, 5.5,   5.4,    0.00, 0.00, 10
2017, 2, 12, 23, 10,  1.2, 5.5,   4.8,    0.00, 0.00, 10
2017, 2, 12, 23, 20,  1.3, 5.5,   3.9,    0.00, 0.00, 10
2017, 2, 12, 23, 30,  1.2, 5.5,   4.0,    0.00, 0.00, 10
2017, 2, 12, 23, 40,  1.2, 5.5,   4.3,    0.00, 0.00, 10
2017, 2, 12, 23, 50,  1.2, 5.5,   4.8,    0.00, 0.00, 10
2017, 2, 13, 0,  00,  1.2, 5.3,   5.2,    0.00, 0.00, 10
2017, 2, 13, 0,  10,  1.2, 5.3,   5.5,    0.00, 0.00, 10
2017, 2, 13, 0,  20,  1.3, 5.3,   5.4,    0.00, 0.00, 10
2017, 2, 13, 0,  30,  1.3, 5.3,   5.1,    0.00, 0.00, 10
2017, 2, 13, 0,  40,  1.3, 5.3,   4.7,    0.00, 0.00, 10
2017, 2, 13, 0,  50,  1.3, 5.3,   4.9,    0.00, 0.00, 10
2017, 2, 13, 1,  00,  1.2, 5.1,   4.5,    0.00, 0.00, 10
2017, 2, 13, 1,  10,  1.2, 5.1,   4.3,    0.00, 0.00, 10
2017, 2, 13, 1,  20,  1.2, 5.1,   4.6,    0.00, 0.00, 10
2017, 2, 13, 1,  30,  1.2, 5.1,   4.2,    0.00, 0.00, 10
2017, 2, 13, 1,  40,  1.2, 5.1,   4.5,    0.00, 0.00, 10
2017, 2, 13, 1,  50,  1.2, 5.1,   4.2,    0.00, 0.00, 10
2017, 2, 13, 2,  00,  1.2, 5.1,   3.8,    0.00, 0.00, 10
2017, 2, 13, 2,  10,  1.3, 5.1,   4.8,    0.00, 0.00, 10
2017, 2, 13, 2,  20,  1.2, 5.1,   4.3,    0.00, 0.00, 10
2017, 2, 13, 2,  30,  1.2, 5.1,   5.0,    0.00, 0.00, 10
2017, 2, 13, 2,  40,  1.2, 5.1,   4.6,    0.00, 0.00, 10
2017, 2, 13, 2,  50,  1.1, 5.1,   4.1,    0.00, 0.00, 10
2017, 2, 13, 3,  00,  1.1, 5.2,   3.9,    0.00, 0.00, 10
2017, 2, 13, 3,  10,  1.1, 5.2,   3.3,    0.00, 0.00, 10
2017, 2, 13, 3,  20,  1.0, 5.2,   3.5,    0.00, 0.00, 10
2017, 2, 13, 3,  30,  1.0, 5.2,   3.4,    0.00, 0.00, 10
2017, 2, 13, 3,  40,  1.0, 5.2,   3.9,    0.00, 0.00, 10
2017, 2, 13, 3,  50,  1.1, 5.2,   4.3,    0.00, 0.00, 10
2017, 2, 13, 4,  00,  1.1, 5.4,   3.6,    0.00, 0.00, 10
2017, 2, 13, 4,  10,  1.0, 5.4,   3.5,    0.00, 0.00, 10
2017, 2, 13, 4,  20,  1.0, 5.4,   4.0,    0.00, 0.00, 10
2017, 2, 13, 4,  30,  1.0, 5.4,   5.0,    0.00, 0.00, 10
2017, 2, 13, 4,  40,  1.0, 5.4,   4.7,    0.00, 0.00, 10
2017, 2, 13, 4,  50,  1.0, 5.4,   4.9,    0.00, 0.00, 10
2017, 2, 13, 5,  00,  1.1, 5.3,   5.6,    0.00, 0.00, 9.5
2017, 2, 13, 5,  10,  1.1, 5.3,   4.6,    0.00, 0.00, 9.5
2017, 2, 13, 5,  20,  1.1, 5.3,   4.0,    0.00, 0.00, 9.5
2017, 2, 13, 5,  30,  1.1, 5.3,   4.0,    0.00, 0.00, 9.5
2017, 2, 13, 5,  40,  1.0, 5.3,   3.8,    0.00, 0.00, 9.5
2017, 2, 13, 5,  50,  1.0, 5.3,   4.7,    0.00, 0.00, 9.5
2017, 2, 13, 6,  00,  0.8, 5.7,   4.3,    0.00, 0.00, 9.5
2017, 2, 13, 6,  10,  0.7, 5.7,   4.5,    0.00, 0.00, 9.5
2017, 2, 13, 6,  20,  0.7, 5.7,   3.3,    0.00, 0.00, 9.5
2017, 2, 13, 6,  30,  0.6, 5.7,   3.2,    0.00, 0.00, 9.5
2017, 2, 13, 6,  40,  0.7, 5.7,   3.7,    0.00, 0.00, 9.5
2017, 2, 13, 6,  50,  0.7, 5.7,   3.8,    0.00, 0.00, 9.5
2017, 2, 13, 7,  00,  0.7, 5.7,   3.3,    0.03, 0.00, 9.5
2017, 2, 13, 7,  10,  0.7, 5.7,   3.7,    0.03, 0.00, 9.5
2017, 2, 13, 7,  20,  0.7, 5.7,   4.6,    0.03, 0.00, 9.5
2017, 2, 13, 7,  30,  0.7, 5.7,   4.8,    0.03, 0.00, 9.5
2017, 2, 13, 7,  40,  0.8, 5.7,   5.1,    0.03, 0.00, 9.5
2017, 2, 13, 7,  50,  0.9, 5.7,   3.8,    0.03, 0.00, 9.5
2017, 2, 13, 8,  00,  1.0, 5.5,   5.3,    0.31, 0.00, 9.5
2017, 2, 13, 8,  10,  1.3, 5.5,   4.0,    0.31, 0.00, 9.5
2017, 2, 13, 8,  20,  1.3, 5.5,   4.4,    0.31, 0.00, 9.5
2017, 2, 13, 8,  30,  1.2, 5.5,   5.5,    0.31, 0.00, 9.5
2017, 2, 13, 8,  40,  1.2, 5.5,   4.4,    0.31, 0.00, 9.5
2017, 2, 13, 8,  50,  1.2, 5.5,   4.3,    0.31, 0.00, 9.5
2017, 2, 13, 9,  00,  1.5, 5.2,   5.4,    0.67, 0.00, 9.5
2017, 2, 13, 9,  10,  1.9, 5.2,   5.5,    0.67, 0.00, 9.5
2017, 2, 13, 9,  20,  1.7, 5.2,   5.4,    0.67, 0.00, 9.5
2017, 2, 13, 9,  30,  1.8, 5.2,   5.0,    0.67, 0.00, 9.5
2017, 2, 13, 9,  40,  1.8, 5.2,   5.9,    0.67, 0.00, 9.5
2017, 2, 13, 9,  50,  1.8, 5.2,   5.3,    0.67, 0.00, 9.5
2017, 2, 13, 10, 00,  2.0, 5.1,   5.5,    1.04, 0.00, 9.5
2017, 2, 13, 10, 10,  1.8, 5.1,   5.7,    1.04, 0.00, 9.5
2017, 2, 13, 10, 20,  1.9, 5.1,   5.1,    1.04, 0.00, 9.5
2017, 2, 13, 10, 30,  2.0, 5.1,   5.5,    1.04, 0.00, 9.5
2017, 2, 13, 10, 40,  2.1, 5.1,   6.3,    1.04, 0.00, 9.5
2017, 2, 13, 10, 50,  2.3, 5.1,   5.1,    1.04, 0.00, 9.5
2017, 2, 13, 11, 00,  2.1, 5.0,   5.7,    1.60, 0.00, 9.5
2017, 2, 13, 11, 10,  1.8, 5.0,   6.7,    1.60, 0.00, 9.5
2017, 2, 13, 11, 20,  2.1, 5.0,   5.3,    1.60, 0.00, 9.5
2017, 2, 13, 11, 30,  2.4, 5.0,   7.0,    1.60, 0.00, 9.5
2017, 2, 13, 11, 40,  2.5, 5.0,   5.8,    1.60, 0.00, 9.5
2017, 2, 13, 11, 50,  2.3, 5.0,   7.0,    1.60, 0.00, 9.5
2017, 2, 13, 12, 00,  2.2, 5.1,   6.2,    1.77, 0.00, 9.5
2017, 2, 13, 12, 10,  2.2, 5.1,   5.9,    1.77, 0.00, 9.5
2017, 2, 13, 12, 20,  2.1, 5.1,   6.3,    1.77, 0.00, 9.5
2017, 2, 13, 12, 30,  1.9, 5.1,   6.8,    1.77, 0.00, 9.5
2017, 2, 13, 12, 40,  2.0, 5.1,   6.5,    1.77, 0.00, 9.5
2017, 2, 13, 12, 50,  2.0, 5.1,   6.7,    1.77, 0.00, 9.5
2017, 2, 13, 13, 00,  2.1, 5.0,   6.2,    1.25, 0.00, 9.5
2017, 2, 13, 13, 10,  2.0, 5.0,   5.0,    1.25, 0.00, 9.5
2017, 2, 13, 13, 20,  1.9, 5.0,   6.1,    1.25, 0.00, 9.5
